3 3 3 3 3 2 1 1 1 1 1 2 3 3 3 3 3 5.5 8 8 8 8 8 6.5 5 5 5 5 5 5.5 6 6 6 6 6 6.5 7 7 7 7 7 4 1 1 1 1 1 1 1 
3 3 3 3 3 2.5 1.75 1.375 1.1875 1.09375 1.04688 1.52344 2.26172 2.63086 2.81543 2.90771 2.95386 4.22693 6.11346 7.05673 7.52837 7.76418 7.88209 7.19105 6.09552 5.54776 5.27388 5.13694 5.06847 5.28424 5.64212 5.82106 5.91053 5.95526 5.97763 6.23882 6.61941 6.8097 6.90485 6.95243 6.97621 5.48811 3.24405 2.12203 1.56101 1.28051 1.14025 1.07013 1.03506 
3 3 3 3 3 2.75 2.25 1.8125 1.5 1.29688 1.17188 1.34766 1.80469 2.21777 2.5166 2.71216 2.83301 3.52997 4.82172 5.93922 6.7338 7.24899 7.56554 7.37829 6.73691 6.14233 5.70811 5.42252 5.2455 5.26487 5.45349 5.63728 5.7739 5.86458 5.92111 6.07996 6.34969 6.57969 6.74227 6.84735 6.91178 6.19994 4.722 3.42201 2.49151 1.88601 1.51313 1.29163 1.16335 
3 3 3 3 3 2.875 2.5625 2.1875 1.84375 1.57031 1.37109 1.35938 1.58203 1.8999 2.20825 2.46021 2.64661 3.08829 3.955 4.94711 5.84045 6.54472 7.05513 7.21671 6.97681 6.55957 6.13384 5.77818 5.51184 5.38835 5.42092 5.5291 5.6515 5.75804 5.83957 5.95977 6.15473 6.36721 6.55474 6.70105 6.80641 6.50318 5.61259 4.5173 3.50441 2.69521 2.10417 1.6979 1.43062 
3 3 3 3 3 2.9375 2.75 2.46875 2.15625 1.86328 1.61719 1.48828 1.53516 1.71753 1.96289 2.21155 2.42908 2.75868 3.35684 4.15198 4.99622 5.77047 6.4128 6.81476 6.89578 6.72768 6.43076 6.10447 5.80816 5.59825 5.50959 5.51934 5.58542 5.67173 5.75565 5.85771 6.00622 6.18671 6.37073 6.53589 6.67115 6.58716 6.09988 5.30859 4.4065 3.55085 2.82751 2.26271 1.84666 
2 2.5 2.75 2.875 2.9375 2.9375 2.5625 2.51562 2.33594 2.09961 1.8584 1.67334 3.40283 2.56018 2.26154 2.23654 2.33281 2.54575 3.96753 4.05975 4.52798 5.14923 5.78101 6.29788 6.06456 6.39612 6.41344 6.25895 6.03355 5.8159 5.77516 5.64725 5.61634 5.64403 5.69984 5.77878 5.26167 5.72419 6.04746 6.29167 6.48141 6.53429 6.21139 5.75999 5.08324 4.31705 3.57228 2.91749 4.58805 
1 1.75 2.25 2.5625 2.75 2.5625 2 2.25781 2.29688 2.19824 2.02832 3.56722 7 4.78009 3.52081 2.87868 2.60574 3.71716 6 5.02988 4.77893 4.96408 5.37255 5.55681 5 5.69806 6.05575 6.15735 6.09545 5.97045 6 5.82363 5.71998 5.68201 5.69093 5.15657 4 4.8621 5.45478 5.87323 6.17732 6.2372 6 5.87999 5.48162 4.89933 4.23581 5.38443 9 
1 1.375 1.8125 2.1875 2.46875 2.51562 2.25781 2.25781 2.27734 2.23779 2.13306 2.85014 4.92507 4.85258 4.1867 3.53269 3.06922 3.39319 4.69659 4.86324 4.82108 4.89258 5.13256 5.34469 5.17234 5.4352 5.74547 5.95141 6.02343 5.99694 5.99847 5.91105 5.81552 5.74876 5.71984 5.43821 4.7191 4.7906 5.12269 5.49796 5.83764 6.03742 6.01871 5.94935 5.71549 5.30741 4.77161 5.07802 7.03901 
1 1.1875 1.5 1.84375 2.15625 2.33594 2.29688 2.27734 2.27734 2.25757 2.19531 2.52273 3.7239 4.28824 4.23747 3.88508 3.47715 3.43517 4.06588 4.46456 4.64282 4.7677 4.95013 5.14741 5.15988 5.29754 5.52151 5.73646 5.87995 5.93844 5.96846 5.93975 5.87763 5.8132 5.76652 5.60236 5.16073 4.97567 5.04918 5.27357 5.5556 5.79651 5.90761 5.92848 5.82198 5.5647 5.16815 5.12309 6.08105 
1 1.09375 1.29688 1.57031 1.86328 2.09961 2.19824 2.23779 2.25757 2.25757 2.22644 2.37458 3.04924 3.66874 3.9531 3.91909 3.69812 3.56664 3.81626 4.14041 4.39162 4.57966 4.7649 4.95615 5.05801 5.17778 5.34964 5.54305 5.7115 5.82497 5.89671 5.91823 5.89793 5.85557 5.81104 5.7067 5.43372 5.20469 5.12693 5.20025 5.37793 5.58722 5.74741 5.83795 5.82997 5.69733 5.43274 5.27791 5.67948 
1 1.04688 1.17188 1.37109 1.61719 1.8584 2.02832 2.13306 2.19531 2.22644 2.22644 2.30051 2.67488 3.17181 3.56246 3.74077 3.71945 3.64304 3.72965 3.93503 4.16332 4.37149 4.56819 4.76217 4.91009 5.04394 5.19679 5.36992 5.54071 5.68284 5.78978 5.85401 5.87597 5.86577 5.83841 5.77255 5.60314 5.40391 5.26542 5.23284 5.30538 5.4463 5.59686 5.7174 5.77368 5.73551 5.58412 5.43102 5.55525 
1.5 1.27344 1.22266 1.29688 1.45703 1.65771 2.56201 2.34753 2.27142 2.24893 2.23769 2.2691 1.98132 2.57657 3.06951 3.40514 3.56229 3.60267 3.77744 3.85624 4.00978 4.19064 4.37941 4.57079 4.82696 4.93545 5.06612 5.21802 5.37936 5.5311 4.10696 4.98048 5.42823 5.647 5.7427 5.75763 6.12026 5.76208 5.51375 5.3733 5.33934 5.39282 6.32989 6.02365 5.89867 5.81709 5.70061 5.56581 5.04035 
2 1.63672 1.42969 1.36328 1.41016 2.35596 4 3.17377 2.7226 2.48576 2.36172 1.87694 1 1.78828 2.4289 2.91702 3.23966 3.61411 4 3.92812 3.96895 4.07979 4.2296 4.60013 5 4.96772 5.01692 5.11747 5.24842 3.92651 1 2.99024 4.20923 4.92812 5.33541 6.03101 7 6.38104 5.9474 5.66035 5.49984 6.29755 8 7.01182 6.45524 6.13617 5.91839 5.1614 4 
2 1.81836 1.62402 1.49365 1.4519 1.90393 2.95197 3.06287 2.89273 2.68925 2.52549 2.20121 1.60061 1.69444 2.06167 2.48935 2.8645 3.2393 3.61965 3.77389 3.87142 3.9756 4.1026 4.35137 4.67568 4.8217 4.91931 5.01839 5.1334 4.52996 2.76498 2.87761 3.54342 4.23577 4.78559 5.4083 6.20415 6.2926 6.12 5.89017 5.69501 5.99628 6.99814 7.00498 6.73011 6.43314 6.17576 5.66858 4.83429 
2 1.90918 1.7666 1.63013 1.54102 1.72247 2.33722 2.70004 2.79639 2.74282 2.63415 2.41768 2.00914 1.85179 1.95673 2.22304 2.54377 2.89154 3.25559 3.51474 3.69308 3.83434 3.96847 4.15992 4.4178 4.61975 4.76953 4.89396 5.01368 4.77182 3.7684 3.323 3.43321 3.83449 4.31004 4.85917 5.53166 5.91213 6.01606 5.95312 5.82406 5.91017 6.45416 6.72957 6.72984 6.58149 6.37863 6.0236 5.42895 
2 1.95459 1.8606 1.74536 1.64319 1.68283 2.01003 2.35503 2.57571 2.65926 2.64671 2.5322 2.27067 2.06123 2.00898 2.11601 2.32989 2.61071 2.93315 3.22395 3.45851 3.64643 3.80745 3.98369 4.20074 4.41025 4.58989 4.74193 4.8778 4.82481 4.29661 3.8098 3.62151 3.728 4.01902 4.43909 4.98538 5.44875 5.73241 5.84276 5.83341 5.87179 6.16297 6.44627 6.58806 6.58477 6.4817 6.25265 5.8408 
2 1.97729 1.91895 1.83215 1.73767 1.71025 1.86014 2.10759 2.34165 2.50046 2.57358 2.55289 2.41178 2.23651 2.12274 2.11938 2.22463 2.41767 2.67541 2.94968 3.2041 3.42526 3.61636 3.80002 4.00038 4.20532 4.3976 4.56976 4.72378 4.7743 4.53545 4.17263 3.89707 3.81253 3.91578 4.17744 4.58141 5.01508 5.37374 5.60825 5.72083 5.79631 5.97964 6.21296 6.40051 6.49264 6.48717 6.36991 6.10536 
3.5 2.73865 2.3288 2.08047 1.90907 1.80966 2.5566 2.33209 2.33687 2.41866 2.49612 2.52451 2.64543 2.44097 2.28186 2.20062 2.21263 2.31515 2.99685 2.97327 3.08868 3.25697 3.43666 3.61834 4.20624 4.20578 4.30169 4.43573 4.57976 4.67703 5.07083 4.62173 4.2594 4.03597 3.97587 4.07665 3.21935 4.11722 4.74548 5.17687 5.44885 5.62258 4.20074 5.20685 5.80368 6.14816 6.31766 6.34379 7.14971 
5 3.86932 3.09906 2.58977 2.24942 2.68636 4 3.16605 2.75146 2.58506 2.54059 2.68837 3 2.72048 2.50117 2.35089 2.28176 2.86564 4 3.48663 3.28766 3.27232 3.35449 3.99094 5 4.60289 4.45229 4.44401 4.51188 5.06297 6 5.31086 4.78513 4.41055 4.19321 3.08995 1 2.55861 3.65204 4.41446 4.93165 3.85141 1 3.10342 4.45355 5.30086 5.80926 7.05102 9 
5 4.43466 3.76686 3.17831 2.71387 2.70011 3.35006 3.25805 3.00476 2.79491 2.66775 2.67806 2.83903 2.77976 2.64046 2.49568 2.38872 2.62718 3.31359 3.40011 3.34388 3.3081 3.33129 3.66112 4.33056 4.46672 4.45951 4.45176 4.48182 4.7724 5.3862 5.34853 5.06683 4.73869 4.46595 3.77795 2.38898 2.47379 3.06292 3.73869 4.33517 4.09329 2.54665 2.82504 3.63929 4.47007 5.13967 6.09534 7.54767 
5 4.71733 4.2421 3.71021 3.21204 2.95608 3.15307 3.20556 3.10516 2.95003 2.80889 2.74347 2.79125 2.7855 2.71298 2.60433 2.49652 2.56185 2.93772 3.16892 3.2564 3.28225 3.30677 3.48395 3.90725 4.18699 4.32325 4.3875 4.43466 4.60353 4.99486 5.1717 5.11926 4.92898 4.69746 4.23771 3.31334 2.89357 2.97824 3.35846 3.84682 3.97005 3.25835 3.04169 3.34049 3.90528 4.52248 5.30891 6.42829 
5 4.85867 4.55038 4.13029 3.67116 3.31362 3.23334 3.21945 3.1623 3.05617 2.93253 2.838 2.81463 2.80007 2.75652 2.68043 2.58848 2.57516 2.75644 2.96268 3.10954 3.19589 3.25133 3.36764 3.63745 3.91222 4.11773 4.25262 4.34364 4.47358 4.73422 4.95296 5.03611 4.98254 4.84 4.53886 3.9261 3.40983 3.19404 3.27625 3.56153 3.76579 3.51207 3.27688 3.30869 3.60699 4.06473 4.68682 5.55755 
5 4.92933 4.73986 4.43507 4.05312 3.68337 3.45836 3.3389 3.2506 3.15339 3.04296 2.94048 2.87755 2.83881 2.79767 2.73905 2.66376 2.61946 2.68795 2.82532 2.96743 3.08166 3.1665 3.26707 3.45226 3.68224 3.89999 4.0763 4.20997 4.34178 4.538 4.74548 4.8908 4.93667 4.88834 4.7136 4.31985 3.86484 3.52944 3.40285 3.48219 3.62399 3.56803 3.42246 3.36557 3.48628 3.7755 4.23116 4.89436 
4.5 4.71467 4.72726 4.58117 4.31714 4.00026 3.15287 3.24589 3.24825 3.20082 3.12189 3.03118 3.96958 3.40419 3.10093 2.91999 2.79188 2.70567 3.13121 2.97826 2.97284 3.02725 3.09687 3.18197 3.87808 3.78016 3.84007 3.95819 4.08408 4.21293 3.25031 3.99789 4.44435 4.69051 4.78942 4.75151 5.35712 4.61098 4.07021 3.73653 3.60936 3.61668 5.06157 4.24201 3.80379 3.64504 3.71027 3.97072 5.95502 
4 4.35733 4.5423 4.56173 4.43944 3.4799 2 2.62294 2.93559 3.06821 3.09505 4.04208 6 4.7021 3.90151 3.41075 3.10131 3.26899 4 3.48913 3.23099 3.12912 3.113 3.76499 5 4.39008 4.11507 4.03663 4.06035 3.09109 1 2.49895 3.47165 4.08108 4.43525 5.39559 7 5.80549 4.93785 4.33719 3.97327 5.19665 8 6.12101 4.9624 4.30372 4.00699 5.65924 9 
4 4.17867 4.36048 4.46111 4.45027 3.96509 2.98254 2.80274 2.86917 2.96869 3.03187 3.53697 4.76849 4.73529 4.3184 3.86458 3.48295 3.37597 3.68798 3.58856 3.40977 3.26945 3.19122 3.47811 4.23905 4.31457 4.21482 4.12573 4.09304 3.59207 2.29603 2.39749 2.93457 3.50782 3.97154 4.68356 5.84178 5.82364 5.38074 4.85897 4.41612 4.80638 6.40319 6.2621 5.61225 4.95798 4.48249 5.07086 7.03543 
4 4.08933 4.22491 4.34301 4.39664 4.18086 3.5817 3.19222 3.0307 2.99969 3.01578 3.27638 4.02243 4.37886 4.34863 4.1066 3.79477 3.58537 3.63668 3.61262 3.5112 3.39032 3.29077 3.38444 3.81175 4.06316 4.13899 4.13236 4.1127 3.85238 3.07421 2.73585 2.83521 3.17152 3.57153 4.12754 4.98466 5.40415 5.39245 5.12571 4.77091 4.78865 5.59592 5.92901 5.77063 5.36431 4.9234 4.99713 6.01628 
4 4.04467 4.13479 4.2389 4.31777 4.24932 3.91551 3.55387 3.29228 3.14599 3.08088 3.17863 3.60053 3.9897 4.16916 4.13788 3.96633 3.77585 3.70626 3.65944 3.58532 3.48782 3.3893 3.38687 3.59931 3.83123 3.98511 4.05873 4.08572 3.96905 3.52163 3.12874 2.98197 3.07674 3.32414 3.72584 4.35525 4.8797 5.13607 5.13089 4.9509 4.86977 5.23285 5.58093 5.67578 5.52004 5.22172 5.10943 5.56285 
4 4.02233 4.07856 4.15873 4.23825 4.24378 4.07965 3.81676 3.55452 3.35025 3.21557 3.1971 3.39881 3.69425 3.93171 4.0348 4.00056 3.88821 3.79724 3.72834 3.65683 3.57232 3.48081 3.43384 3.51657 3.6739 3.82951 3.94412 4.01492 3.99198 3.75681 3.44277 3.21237 3.14456 3.23435 3.48009 3.91767 4.39869 4.76738 4.94913 4.95002 4.9099 5.07137 5.32615 5.50096 5.5105 5.36611 5.23777 5.40031 
4 4.01117 4.04486 4.1018 4.17002 4.2069 5.09552 4.45614 4.00533 3.67779 3.44668 3.32189 3.24023 3.46724 3.69948 3.86714 3.93385 3.91103 3.90275 3.81555 3.73619 3.65426 3.56753 3.50069 3.00575 3.33983 3.58467 3.76439 3.88966 3.94082 4.56588 4.00432 3.60835 3.37645 3.3054 3.39275 4.10347 4.25108 4.50923 4.72918 4.8396 4.87475 5.31537 5.32076 5.41086 5.46068 5.4134 5.32558 5.90863 
4 4.00558 4.02522 4.06351 4.11677 5.10789 7 5.72807 4.8667 4.27224 3.85946 3.39378 3 3.23362 3.46655 3.66684 3.80035 3.90379 4 3.90777 3.82198 3.73812 3.65283 3.05117 2 2.66991 3.12729 3.44584 3.66775 4.53619 6 5.00216 4.30526 3.84085 3.57313 3.98862 5 4.62554 4.56738 4.64828 4.74394 5.20623 6 5.66038 5.53562 5.49815 5.45578 5.92712 7 
4 4.00279 4.01401 4.03876 4.07776 4.59283 5.79641 5.76224 5.31447 4.79336 4.32641 3.8601 3.43005 3.33184 3.39919 3.53302 3.66668 3.78524 3.89262 3.9002 3.86109 3.7996 3.72621 3.38869 2.69435 2.68213 2.90471 3.17528 3.42151 3.97885 4.98943 4.99579 4.65052 4.24569 3.90941 3.94902 4.47451 4.55002 4.5587 4.60349 4.67372 4.93997 5.46999 5.56518 5.5504 5.52428 5.49003 5.70857 6.35429 
4 4.0014 4.0077 4.02323 4.0505 4.32166 5.05904 5.41064 5.36255 5.07796 4.70218 4.28114 3.85559 3.59371 3.49645 3.51474 3.59071 3.68797 3.7903 3.84525 3.85317 3.82639 3.7763 3.5825 3.13842 2.91028 2.90749 3.04138 3.23145 3.60515 4.29729 4.64654 4.64853 4.44711 4.17826 4.06364 4.26907 4.40955 4.48413 4.54381 4.60876 4.77437 5.12218 5.34368 5.44704 5.48566 5.48784 5.59821 5.97625 
4 4.0007 4.0042 4.01371 4.03211 4.17688 4.61796 5.0143 5.18843 5.13319 4.91769 4.59941 4.2275 3.91061 3.70353 3.60913 3.59992 3.64395 3.71712 3.78118 3.81718 3.82178 3.79904 3.69077 3.41459 3.16243 3.03496 3.03817 3.13481 3.36998 3.83363 4.24009 4.44431 4.44571 4.31199 4.18781 4.22844 4.319 4.40156 4.47269 4.54072 4.65755 4.88986 5.11677 5.28191 5.38378 5.43581 5.51701 5.74663 
